create_rate,modified_rate,rename_rate,delete_rate,operations_rate,directories_affected,activity_burst,label
0.538,1.918,0.0,0.18,2.585,2,4.0,0
6.29,22.674,21.295,0.663,51.007,11,21.0,1
0.175,1.173,0.0,0.0,1.315,1,3.0,0
0.249,0.243,0.0,0.285,0.689,2,1.0,0
1.044,1.784,0.0,0.41,3.346,1,4.0,0
4.727,31.232,28.881,1.169,66.111,7,50.0,1
4.664,16.681,20.037,0.232,41.641,7,27.0,1
0.062,0.149,0.0,0.0,0.153,1,0.0,0
0.123,0.169,0.0,0.0,0.346,0,0.0,0
1.927,4.551,0.345,1.183,7.993,1,3.0,0
2.093,5.725,7.144,0.767,15.656,5,13.0,1
7.219,9.085,31.189,1.609,49.369,4,48.0,1
0.066,0.209,0.0,0.079,0.383,1,0.0,0
4.672,7.937,13.878,3.632,29.744,6,37.0,1
1.706,6.067,4.504,0.622,12.657,6,10.0,1
9.69,31.301,34.422,2.787,78.162,3,45.0,1
2.451,24.56,21.696,2.333,51.28,3,41.0,1
3.89,12.033,30.54,1.779,48.307,8,56.0,1
1.625,0.865,0.0,0.256,2.79,2,3.0,0
0.039,0.128,0.0,0.0,0.129,0,0.0,0
0.063,0.062,0.0,0.0,0.182,0,1.0,0
7.224,34.41,34.708,0.113,76.691,4,52.0,1
0.574,1.072,0.0,0.348,1.978,1,4.0,0
5.723,12.336,15.399,0.565,33.974,3,18.0,1
3.75,2.19,0.108,0.331,6.448,3,6.0,0
0.214,0.9,0.0,0.0,1.113,1,1.0,0
0.287,0.791,0.0,0.0,1.112,2,2.0,0
0.241,0.258,0.343,0.0,0.872,1,2.0,0
3.479,7.322,7.871,0.149,18.877,3,13.0,1
0.023,0.142,0.0,0.0,0.148,1,0.0,0
2.304,4.795,0.442,0.586,8.156,1,7.0,0
2.219,3.736,6.554,0.116,12.836,5,9.0,1
6.21,34.179,13.656,1.574,55.603,6,25.0,1
2.301,4.665,6.943,0.415,14.733,3,9.0,1
6.791,20.27,9.45,0.943,37.923,7,18.0,1
2.775,2.776,0.753,0.289,6.534,3,3.0,0
0.004,0.172,0.0,0.0,0.188,1,0.0,0
0.125,0.207,0.152,0.0,0.444,2,2.0,0
3.077,4.648,0.072,1.437,9.306,1,7.0,0
3.035,2.496,0.707,0.244,6.465,1,5.0,0
2.71,4.279,4.765,0.129,11.721,4,16.0,1
3.829,8.355,28.97,1.957,43.291,2,31.0,1
0.039,0.782,0.389,0.091,1.363,2,1.0,0
0.264,0.056,0.0,0.0,0.43,1,0.0,0
7.829,33.855,31.252,0.752,73.84,3,24.0,1
5.447,22.129,18.182,3.173,48.928,8,29.0,1
2.159,6.956,8.387,0.631,18.17,4,10.0,1
0.271,0.125,0.0,0.0,0.371,0,0.0,0
0.047,0.014,0.0,0.0,0.065,0,0.0,0
2.509,10.69,14.793,0.243,28.391,8,20.0,1
0.316,0.031,0.0,0.0,0.355,1,0.0,0
1.637,12.7,35.029,0.897,50.134,7,15.0,1
0.001,1.123,0.0,0.0,1.061,2,1.0,0
4.256,34.162,34.906,2.039,75.533,4,52.0,1
0.073,0.116,0.0,0.0,0.234,0,0.0,0
1.06,1.746,0.2,0.099,3.145,3,6.0,0
4.14,14.183,20.791,3.654,42.742,8,30.0,1
1.245,2.322,0.31,0.08,3.94,2,2.0,0
5.288,13.528,11.402,1.053,31.35,9,42.0,1
2.088,1.656,0.0,0.682,4.489,1,4.0,0
2.115,1.065,0.0,0.495,3.675,1,5.0,0
5.213,18.275,5.912,1.436,30.527,7,36.0,1
5.46,31.455,26.473,0.634,63.961,8,43.0,1
6.44,22.974,11.972,3.628,45.096,8,28.0,1
2.23,27.701,13.801,1.409,45.224,6,29.0,1
2.442,8.81,5.536,0.804,17.424,3,15.0,1
9.853,18.124,22.518,0.071,50.882,7,24.0,1
2.014,17.908,34.419,0.764,55.207,4,47.0,1
1.008,4.867,6.68,0.996,13.507,3,16.0,1
7.704,34.927,33.112,1.77,77.475,3,37.0,1
6.878,19.935,12.643,1.066,40.208,12,40.0,1
1.508,7.061,5.486,0.993,14.847,5,10.0,1
1.441,2.109,0.331,0.957,4.867,3,3.0,0
1.618,1.227,0.741,0.351,3.991,1,3.0,0
0.179,1.001,0.0,0.0,1.175,1,1.0,0
4.657,7.003,18.598,1.462,31.781,7,36.0,1
5.503,21.465,26.262,0.259,53.656,3,50.0,1
5.658,14.202,10.691,1.147,31.8,4,36.0,1
5.712,20.946,12.072,0.291,38.603,12,17.0,1
0.029,0.264,0.0,0.0,0.311,0,0.0,0
0.126,0.053,0.0,0.0,0.26,0,0.0,0
0.074,0.156,0.0,0.0,0.254,0,0.0,0
0.004,0.092,0.0,0.0,0.14,1,0.0,0
3.526,1.807,0.452,0.752,6.418,1,5.0,0
0.006,0.028,0.0,0.0,0.0,1,1.0,0
0.484,0.253,0.0,0.0,0.783,0,0.0,0
2.118,6.174,18.353,1.956,28.409,6,34.0,1
0.203,0.07,0.0,0.0,0.318,1,0.0,0
5.454,8.222,9.47,2.094,25.072,11,28.0,1
5.357,11.218,7.169,1.38,25.11,11,32.0,1
3.121,25.535,13.97,1.425,43.949,8,28.0,1
0.232,1.148,0.0,0.0,1.321,1,3.0,0
3.14,7.165,16.0,2.91,29.242,9,42.0,1
3.207,1.851,0.01,0.246,5.338,1,3.0,0
0.086,0.039,0.0,0.0,0.171,0,0.0,0
0.083,0.446,0.0,0.195,0.809,1,2.0,0
0.053,1.183,0.0,0.0,1.294,2,3.0,0
1.807,7.753,7.798,0.337,17.73,3,11.0,1
5.531,24.739,13.646,2.987,46.998,3,44.0,1
2.675,4.723,0.077,1.276,8.734,3,4.0,0
0.176,1.197,0.0,0.0,1.41,1,3.0,0
0.011,0.076,0.0,0.0,0.116,0,0.0,0
0.388,1.105,0.0,0.0,1.423,2,2.0,0
1.045,2.187,0.182,0.214,3.621,1,2.0,0
5.108,11.405,15.063,1.658,32.984,3,34.0,1
3.727,2.338,0.175,0.973,7.148,2,5.0,0
1.423,2.935,0.033,0.506,4.943,2,4.0,0
0.123,0.497,0.0,0.0,0.57,2,1.0,0
7.27,12.105,18.348,3.211,41.076,7,13.0,1
0.052,0.347,0.0,0.0,0.395,2,1.0,0
3.475,23.991,22.446,2.794,52.944,5,38.0,1
2.029,23.686,16.621,2.525,45.041,6,29.0,1
1.477,4.498,6.552,0.465,13.043,4,17.0,1
0.008,0.347,0.0,0.0,0.399,2,1.0,0
0.101,0.299,0.0,0.0,0.483,2,1.0,0
4.982,7.623,12.367,0.064,25.268,2,44.0,1
0.137,0.067,0.0,0.0,0.162,1,0.0,0
1.572,3.136,0.016,0.738,5.464,3,5.0,0
0.054,0.056,0.0,0.0,0.102,0,0.0,0
2.522,4.339,6.014,0.436,13.15,5,11.0,1
3.493,2.406,0.166,0.484,6.557,3,3.0,0
2.567,4.249,0.439,1.47,8.784,1,4.0,0
8.461,20.322,32.465,2.35,63.562,4,29.0,1
3.284,8.068,7.541,0.834,19.54,6,9.0,1
6.163,18.121,14.069,0.578,38.991,5,49.0,1
2.8,1.897,0.391,1.089,6.235,3,5.0,0
0.062,0.177,0.0,0.0,0.297,1,1.0,0
2.353,15.037,12.453,0.085,29.845,5,50.0,1
0.349,0.765,0.0,0.288,1.46,2,1.0,0
6.553,21.296,30.315,2.527,60.671,5,46.0,1
0.256,0.514,0.0,0.0,0.778,1,3.0,0
5.484,20.37,19.853,3.995,49.705,11,31.0,1
0.389,0.647,0.0,0.0,0.935,1,3.0,0
3.106,1.849,0.115,0.556,5.587,2,6.0,0
0.208,0.31,0.0,0.0,0.49,2,3.0,0
3.059,2.091,0.552,0.429,6.161,3,3.0,0
1.619,6.289,5.836,0.519,14.026,3,17.0,1
1.537,3.781,0.304,1.293,6.99,1,4.0,0
3.345,10.277,26.638,0.316,40.373,7,22.0,1
1.131,1.163,0.439,0.372,3.11,2,2.0,0
3.202,7.772,5.318,0.27,16.859,6,10.0,1
5.128,21.571,19.377,2.12,48.502,11,22.0,1
1.28,6.861,3.669,0.534,12.661,3,14.0,1
8.56,24.829,32.842,2.166,68.429,5,45.0,1
2.678,28.832,13.523,2.873,47.91,7,25.0,1
1.36,1.513,0.0,0.605,3.485,2,3.0,0
9.04,25.942,34.366,1.762,71.296,7,44.0,1
1.67,3.892,7.307,0.937,13.713,6,16.0,1
5.864,19.169,25.73,1.286,51.689,4,37.0,1
0.177,0.954,0.0,0.0,1.0,1,3.0,0
2.46,3.299,0.074,0.838,6.7,3,5.0,0
8.032,11.979,21.044,1.809,43.132,3,28.0,1
0.015,0.153,0.0,0.0,0.114,0,1.0,0
2.592,7.694,4.139,0.462,14.949,6,9.0,1
5.325,24.337,18.801,0.574,48.875,12,43.0,1
0.187,1.057,0.0,0.0,1.301,1,1.0,0
0.317,0.72,0.0,0.0,1.008,1,1.0,0
2.622,7.95,7.438,0.257,18.191,6,16.0,1
6.1,8.858,7.506,3.762,26.194,8,19.0,1
7.042,16.539,13.321,1.988,38.735,5,33.0,1
0.06,0.023,0.0,0.0,0.101,0,1.0,0
4.799,16.467,20.734,1.54,43.526,7,20.0,1
2.455,5.014,7.523,0.437,15.595,6,12.0,1
2.151,18.913,11.778,0.997,33.874,8,13.0,1
0.112,0.184,0.159,0.0,0.373,1,1.0,0
1.673,15.381,30.652,0.041,47.584,6,21.0,1
2.43,4.494,0.328,0.323,7.508,2,4.0,0
8.653,19.462,8.717,1.344,38.282,6,19.0,1
2.765,10.833,17.24,0.744,31.169,3,24.0,1
2.474,12.154,22.053,1.887,38.463,6,25.0,1
0.993,8.873,8.359,0.084,18.267,5,11.0,1
6.52,7.966,20.794,0.429,35.639,11,17.0,1
0.172,1.08,0.0,0.0,1.221,2,3.0,0
5.727,13.857,9.17,2.522,31.273,6,22.0,1
0.066,0.404,0.0,0.0,0.563,1,0.0,0
0.008,0.212,0.0,0.0,0.211,2,1.0,0
2.597,2.407,0.125,0.179,5.264,3,2.0,0
0.01,0.104,0.0,0.0,0.145,1,0.0,0
6.169,30.451,33.121,2.46,72.616,3,20.0,1
3.269,1.596,0.575,0.009,5.406,3,3.0,0
3.167,3.547,0.41,0.799,7.97,3,4.0,0
0.011,0.09,0.187,0.0,0.264,0,0.0,0
7.791,11.803,34.219,0.906,55.044,6,31.0,1
0.05,0.561,0.0,0.0,0.637,0,0.0,0
2.196,4.034,3.043,0.072,9.133,4,11.0,1
2.462,1.548,0.781,0.412,5.132,3,6.0,0
0.012,0.003,0.0,0.061,0.078,0,0.0,0
0.014,0.415,0.0,0.0,0.494,0,1.0,0
3.285,2.955,0.642,0.389,7.332,2,6.0,0
3.219,3.57,3.601,0.842,11.419,4,15.0,1
2.229,8.823,6.988,0.586,18.888,6,16.0,1
1.83,5.118,3.816,0.026,10.965,6,14.0,1
6.204,13.208,25.117,1.145,45.679,6,21.0,1
9.818,28.042,22.672,0.509,60.787,7,42.0,1
3.438,17.254,17.004,2.001,40.058,10,41.0,1
2.354,7.95,15.414,1.925,27.362,10,20.0,1
0.089,0.246,0.0,0.0,0.327,0,1.0,0
8.523,28.086,23.968,0.347,61.02,7,34.0,1
0.316,0.927,0.0,0.0,1.204,1,1.0,0
2.359,7.273,27.625,1.728,39.256,2,23.0,1
0.082,0.693,0.0,0.0,0.73,2,2.0,0
7.69,12.123,34.74,2.045,56.543,5,43.0,1
4.669,5.66,34.272,0.839,45.234,3,44.0,1
3.345,1.863,0.275,0.726,6.17,2,3.0,0
3.291,4.456,0.413,0.31,8.438,1,7.0,0
0.312,1.045,0.0,0.0,1.441,2,3.0,0
5.822,16.624,16.294,0.823,40.014,4,35.0,1
2.639,2.226,0.379,0.221,5.503,1,4.0,0
0.18,0.368,0.0,0.0,0.554,2,3.0,0
0.313,0.713,0.0,0.0,0.989,1,1.0,0
2.104,21.382,9.506,2.447,35.387,7,48.0,1
3.577,4.82,0.06,1.151,9.606,1,5.0,0
0.072,1.167,0.0,0.0,1.341,2,3.0,0
1.309,5.305,4.304,0.476,11.56,3,10.0,1
0.054,0.054,0.0,0.0,0.136,1,2.0,0
1.448,4.612,3.959,0.012,10.168,4,17.0,1
0.043,0.072,0.0,0.0,0.059,1,0.0,0
0.0,0.177,0.0,0.0,0.167,0,0.0,0
2.507,4.877,3.368,0.164,11.097,6,11.0,1
0.942,8.783,4.093,0.575,14.276,5,11.0,1
0.176,0.475,0.0,0.0,0.583,2,3.0,0
0.081,0.681,0.0,0.0,0.745,2,1.0,0
9.769,25.467,33.314,2.793,70.999,3,54.0,1
9.271,34.557,26.904,0.289,70.945,6,17.0,1
5.616,6.577,18.92,1.453,32.025,6,33.0,1
1.905,2.644,0.124,0.079,4.701,3,5.0,0
3.28,6.519,3.628,0.002,13.667,3,15.0,1
0.151,0.071,0.0,0.0,0.235,0,0.0,0
0.3,0.162,0.0,0.0,0.402,1,0.0,0
2.179,12.281,13.135,0.363,28.049,9,40.0,1
2.985,8.893,3.869,0.23,15.393,3,13.0,1
0.372,0.063,0.0,0.0,0.423,1,0.0,0
2.778,2.858,0.17,0.016,5.921,2,5.0,0
2.825,3.883,4.373,0.474,11.558,4,7.0,1
0.143,0.484,0.0,0.0,0.737,1,3.0,0
6.976,33.709,26.401,0.985,68.236,8,40.0,1
2.388,8.151,39.526,1.378,51.31,6,45.0,1
9.366,21.764,14.717,1.565,47.339,7,51.0,1
6.313,19.879,8.16,2.114,36.238,8,18.0,1
1.643,5.16,6.17,0.91,13.993,6,8.0,1
0.082,0.478,0.0,0.0,0.558,1,0.0,0
2.603,21.398,16.577,2.537,43.472,4,23.0,1
2.391,5.056,5.663,0.604,13.837,4,10.0,1
0.257,1.041,0.0,0.0,1.34,2,1.0,0
0.593,0.012,0.0,0.0,0.56,1,0.0,0
2.295,33.416,12.497,2.266,50.554,7,59.0,1
3.803,7.342,22.477,1.649,35.625,7,27.0,1
4.082,17.639,12.061,0.959,35.155,4,59.0,1
0.051,0.192,0.0,0.0,0.164,0,0.0,0
6.029,14.846,10.762,0.754,32.408,9,12.0,1
0.98,7.872,3.714,0.341,12.79,6,11.0,1
0.022,0.084,0.0,0.0,0.114,0,0.0,0
3.869,14.205,18.598,3.284,40.074,12,31.0,1
2.65,4.784,0.166,0.928,8.602,3,3.0,0
4.65,14.443,28.752,1.857,49.39,6,28.0,1
2.207,26.047,19.709,2.706,50.723,4,17.0,1
0.036,0.083,0.0,0.0,0.12,1,0.0,0
1.689,8.045,5.652,0.605,16.156,5,13.0,1
1.5,4.11,3.531,0.364,9.336,5,10.0,1
1.138,8.347,7.432,0.179,17.478,5,7.0,1
6.254,6.677,21.05,2.406,36.343,5,27.0,1
0.835,5.679,3.601,0.376,10.798,5,14.0,1
0.065,0.829,0.0,0.0,0.887,0,0.0,0
2.693,4.383,0.053,0.581,7.696,2,7.0,0
9.262,30.968,24.902,0.524,65.397,3,33.0,1
0.1,0.049,0.0,0.0,0.163,0,1.0,0
5.21,18.343,20.865,2.325,46.835,4,37.0,1
6.508,13.557,12.453,1.86,34.103,7,41.0,1
4.025,8.382,21.791,1.898,36.141,4,28.0,1
3.452,14.727,27.0,1.782,47.445,3,48.0,1
2.995,3.977,0.445,0.962,8.354,3,5.0,0
8.298,17.202,28.894,0.798,55.369,4,28.0,1
4.581,19.3,10.502,2.566,36.656,10,33.0,1
0.158,0.091,0.0,0.03,0.455,1,0.0,0
2.505,1.128,0.181,0.325,4.045,3,3.0,0
9.252,27.06,24.892,0.805,62.025,3,57.0,1
0.124,0.814,0.0,0.0,0.922,2,2.0,0
0.371,0.615,0.0,0.0,0.962,1,3.0,0
6.847,10.285,21.598,0.949,39.918,6,50.0,1
7.295,14.005,21.593,0.727,43.847,7,16.0,1
1.899,0.637,0.0,0.459,3.083,1,2.0,0
0.188,0.263,0.0,0.0,0.345,1,2.0,0
4.015,3.636,0.483,0.217,8.368,1,6.0,0
5.14,22.671,19.971,3.928,51.884,7,29.0,1
2.389,2.105,0.377,0.448,5.306,2,5.0,0
9.503,34.096,32.39,0.03,76.07,8,40.0,1
6.021,26.518,19.767,0.839,53.569,4,19.0,1
9.795,9.363,13.682,2.081,34.795,5,55.0,1
7.754,27.461,26.007,1.24,62.437,4,52.0,1
0.487,0.143,0.0,0.0,0.589,1,1.0,0
0.145,0.373,0.0,0.0,0.423,2,1.0,0
6.046,32.397,25.923,2.528,67.276,5,38.0,1
7.831,23.216,11.46,2.789,45.312,7,21.0,1
8.344,11.221,26.013,0.241,45.925,5,20.0,1
4.596,11.993,21.65,1.956,40.301,9,34.0,1
0.04,0.691,0.0,0.0,0.747,1,2.0,0
4.76,7.019,11.611,0.64,24.293,3,37.0,1
1.079,1.811,0.189,0.055,3.112,2,3.0,0
5.763,25.15,10.255,1.785,43.06,8,51.0,1
4.098,17.247,8.802,0.097,30.264,4,35.0,1
4.874,12.562,6.277,3.902,28.165,8,25.0,1
2.003,4.019,3.925,0.567,10.192,6,16.0,1
0.023,0.301,0.0,0.0,0.387,1,1.0,0
0.037,0.014,0.18,0.0,0.173,0,0.0,0
2.642,6.842,21.069,1.428,31.663,7,40.0,1
3.618,18.414,23.09,2.357,47.412,3,24.0,1
2.267,1.986,0.186,0.705,5.17,2,5.0,0
1.986,1.921,0.34,0.109,4.387,1,4.0,0
5.485,18.927,23.093,2.85,50.402,7,49.0,1
1.434,1.365,0.0,0.112,2.928,2,5.0,0
3.495,23.307,18.727,0.263,45.923,9,25.0,1
4.049,3.94,0.413,0.836,9.234,3,7.0,0
2.604,8.467,7.355,0.661,19.05,4,17.0,1
2.284,6.862,3.336,0.648,13.032,5,15.0,1
0.664,1.808,0.0,0.171,2.583,1,3.0,0
1.609,4.549,0.212,1.052,7.379,1,7.0,0
2.213,3.704,3.897,0.844,10.517,5,11.0,1
0.195,0.052,0.0,0.0,0.266,0,0.0,0
0.039,0.28,0.0,0.0,0.292,1,3.0,0
2.653,17.407,11.614,1.954,33.399,3,34.0,1
3.08,7.503,6.263,0.291,17.061,3,16.0,1
9.606,16.131,29.26,2.76,57.578,4,52.0,1
0.374,0.351,0.0,0.0,0.699,1,2.0,0
4.415,7.018,17.764,1.435,30.989,11,31.0,1
2.768,5.984,8.162,0.39,17.271,5,9.0,1
0.317,0.112,0.0,0.0,0.474,0,0.0,0
1.618,1.68,0.0,0.692,4.038,1,2.0,0
0.042,0.548,0.0,0.0,0.622,1,2.0,0
3.312,13.067,18.698,1.987,37.129,2,32.0,1
2.22,7.077,10.232,0.908,20.397,6,35.0,1
6.038,21.14,11.064,2.732,41.197,6,33.0,1
0.839,1.555,0.014,0.421,2.708,2,2.0,0
3.59,6.561,15.678,0.276,26.045,4,38.0,1
2.98,8.169,5.183,0.437,16.693,4,14.0,1
2.173,18.498,34.965,2.538,57.95,6,15.0,1
3.261,19.942,7.317,1.742,32.091,8,44.0,1
3.786,12.061,18.879,2.861,37.26,9,35.0,1
2.917,4.391,6.696,0.769,14.371,6,17.0,1
1.706,1.854,0.026,0.714,4.273,1,7.0,0
4.919,23.347,15.641,0.923,45.108,9,29.0,1
2.132,22.951,16.09,0.315,41.539,6,16.0,1
2.456,1.75,0.0,0.361,4.474,2,3.0,0
0.247,1.182,0.0,0.117,1.503,1,2.0,0
0.64,0.149,0.0,0.0,0.827,0,0.0,0
4.923,17.793,9.769,1.283,33.7,7,32.0,1
9.306,20.624,9.66,0.043,39.417,3,51.0,1
3.331,18.227,18.474,2.044,42.007,7,36.0,1
6.337,8.15,33.281,1.705,49.716,3,47.0,1
2.399,2.072,0.036,1.469,6.006,1,5.0,0
3.567,6.615,9.376,3.18,22.871,11,12.0,1
0.389,0.679,0.248,0.0,1.333,1,3.0,0
0.105,0.05,0.0,0.0,0.074,1,0.0,0
0.013,0.118,0.0,0.0,0.138,0,0.0,0
0.109,0.034,0.181,0.171,0.547,0,0.0,0
0.008,0.011,0.0,0.0,0.0,0,0.0,0
4.149,1.548,0.029,0.288,5.935,3,6.0,0
4.666,8.744,13.755,0.529,27.848,6,16.0,1
3.91,3.463,0.293,0.569,8.186,1,5.0,0
3.698,4.537,0.333,0.404,8.922,1,4.0,0
2.967,6.147,6.412,0.589,16.2,3,17.0,1
1.567,10.493,32.649,1.211,45.886,4,19.0,1
0.335,0.812,0.0,0.0,1.074,2,3.0,0
0.049,0.28,0.0,0.0,0.397,1,0.0,0
4.5,14.201,20.1,2.33,40.938,7,39.0,1
1.444,8.208,18.008,0.957,28.63,6,48.0,1
0.19,0.418,0.134,0.0,0.737,2,2.0,0
4.566,5.755,30.593,0.519,41.542,3,49.0,1
9.075,29.573,25.173,1.846,65.448,8,50.0,1
3.199,5.421,7.632,0.948,17.174,4,9.0,1
0.114,0.383,0.0,0.0,0.574,2,2.0,0
0.377,0.303,0.0,0.0,0.689,0,1.0,0
1.491,3.534,0.481,0.454,6.059,2,6.0,0
3.47,15.35,27.417,2.297,48.542,5,33.0,1
3.161,7.102,35.191,0.45,46.24,2,34.0,1
1.505,13.169,26.86,0.554,42.222,7,27.0,1
1.676,1.672,0.726,0.335,4.431,2,4.0,0
1.813,5.645,6.814,0.691,14.95,4,8.0,1
3.239,1.569,0.213,0.077,5.119,1,2.0,0
0.042,0.025,0.0,0.0,0.035,0,1.0,0
4.417,10.526,5.593,2.899,23.59,12,20.0,1
0.155,0.03,0.0,0.0,0.208,0,0.0,0
3.979,22.221,5.027,0.232,31.411,10,21.0,1
7.696,6.34,17.401,2.661,33.856,5,32.0,1
2.715,5.872,8.185,0.682,17.269,6,7.0,1
2.304,1.346,0.0,0.274,3.92,2,5.0,0
0.011,0.479,0.0,0.0,0.498,0,0.0,0
3.905,10.739,13.698,0.87,29.554,4,22.0,1
0.207,0.749,0.187,0.0,1.203,2,2.0,0
0.332,0.827,0.0,0.0,1.087,2,1.0,0
5.692,6.01,17.421,0.583,29.5,8,22.0,1
7.759,13.702,14.788,0.603,36.647,9,36.0,1
3.548,23.621,7.442,1.137,35.711,12,34.0,1
3.922,3.292,0.372,0.932,8.517,1,5.0,0
7.874,8.224,5.473,3.974,25.542,7,19.0,1
7.447,23.83,12.895,0.706,44.75,3,43.0,1
5.78,20.608,23.55,1.506,51.27,7,17.0,1
2.305,1.244,0.0,0.585,4.098,2,5.0,0
0.075,0.963,0.0,0.0,1.138,2,2.0,0
0.193,1.012,0.0,0.0,1.1,2,2.0,0
0.104,0.031,0.0,0.0,0.113,0,0.0,0
4.894,12.138,24.649,0.461,42.309,6,29.0,1
4.464,20.022,24.097,0.07,48.548,8,32.0,1
3.017,3.935,5.912,0.421,13.086,3,9.0,1
1.534,1.697,0.208,0.181,3.674,3,3.0,0
4.442,20.358,14.317,3.42,42.725,11,13.0,1
0.166,0.338,0.0,0.0,0.512,1,0.0,0
5.477,16.444,7.943,1.617,31.309,11,12.0,1
0.03,0.909,0.0,0.0,0.925,2,3.0,0
2.432,12.953,34.112,0.194,49.604,7,55.0,1
2.134,4.98,0.159,0.625,7.953,2,5.0,0
8.164,32.816,13.39,2.085,56.462,6,45.0,1
2.918,4.72,11.226,0.367,19.127,5,39.0,1
2.46,4.087,8.115,0.185,14.994,4,14.0,1
1.883,3.989,3.221,0.765,9.597,5,11.0,1
0.176,0.037,0.0,0.0,0.146,0,0.0,0
2.046,1.592,0.212,0.805,4.66,3,3.0,0
2.227,1.397,0.0,0.773,4.458,2,3.0,0
0.092,0.102,0.0,0.0,0.254,0,1.0,0
0.078,0.093,0.0,0.0,0.128,0,0.0,0
8.576,23.47,20.69,2.763,55.516,8,15.0,1
2.7,8.553,3.013,0.696,14.956,6,13.0,1
7.084,13.163,16.796,3.029,39.671,6,17.0,1
4.141,6.862,11.514,0.363,22.883,9,22.0,1
0.125,0.134,0.0,0.0,0.252,1,1.0,0
0.115,0.269,0.0,0.152,0.584,0,0.0,0
2.212,0.649,0.221,0.237,3.303,2,3.0,0
1.459,0.721,0.0,0.722,2.926,1,2.0,0
3.113,2.121,0.453,0.233,5.92,2,4.0,0
2.829,17.639,14.527,3.44,38.568,5,29.0,1
0.861,0.78,0.0,0.288,1.954,1,4.0,0
3.17,12.437,30.27,1.909,48.055,2,16.0,1
2.717,2.109,0.763,0.3,5.892,3,2.0,0
3.473,5.716,7.885,0.639,17.651,6,16.0,1
2.182,34.469,28.023,0.882,65.701,8,21.0,1
0.03,0.052,0.0,0.0,0.057,1,0.0,0
2.889,17.235,10.14,0.818,31.15,10,18.0,1
7.354,20.312,9.453,2.395,39.789,5,28.0,1
0.265,0.784,0.0,0.0,1.027,1,2.0,0
2.623,8.263,6.031,0.378,17.156,4,16.0,1
0.048,0.086,0.0,0.0,0.184,1,0.0,0
3.621,4.588,0.256,0.817,9.343,2,4.0,0
0.048,0.111,0.134,0.0,0.299,0,1.0,0
7.126,20.5,10.553,0.859,38.87,10,28.0,1
2.07,6.677,3.621,0.314,12.634,6,12.0,1
1.664,2.937,0.678,0.051,5.307,2,3.0,0
9.581,11.77,29.903,0.835,52.119,4,19.0,1
3.421,15.794,24.139,0.892,44.089,6,39.0,1
0.067,0.128,0.0,0.0,0.138,1,0.0,0
0.132,0.082,0.0,0.0,0.14,1,1.0,0
2.769,3.878,4.295,0.104,10.763,5,14.0,1
0.027,0.187,0.0,0.0,0.276,0,0.0,0
0.254,0.577,0.0,0.267,1.054,2,2.0,0
5.414,17.418,22.868,2.613,48.443,5,51.0,1
0.06,0.031,0.0,0.0,0.047,0,0.0,0
3.236,1.583,0.283,0.468,5.502,2,5.0,0
5.744,8.8,21.122,1.554,37.005,6,17.0,1
7.59,9.438,9.349,1.816,27.902,3,45.0,1
0.076,1.162,0.0,0.0,1.226,1,3.0,0
2.521,13.241,21.848,1.718,38.904,9,21.0,1
5.871,7.88,18.93,1.747,34.382,5,41.0,1
6.985,18.26,21.94,1.437,48.562,11,24.0,1
5.21,23.783,20.671,2.088,51.374,11,12.0,1
2.279,26.696,20.724,2.501,52.127,7,49.0,1
1.015,1.993,0.0,0.574,3.56,1,5.0,0
3.213,2.949,0.559,0.21,6.913,1,6.0,0
8.01,19.044,28.865,1.134,57.077,8,51.0,1
1.752,1.465,0.0,0.666,3.9,2,4.0,0
8.451,21.309,19.928,0.482,49.91,5,57.0,1
1.25,1.081,0.17,0.332,2.858,3,5.0,0
5.699,28.433,18.161,1.799,54.037,6,16.0,1
0.111,0.562,0.0,0.0,0.636,1,0.0,0
3.672,20.24,16.463,1.604,41.687,7,16.0,1
2.435,14.535,13.084,1.452,31.304,5,50.0,1
8.043,11.184,20.825,0.82,40.953,7,36.0,1
4.445,12.628,5.403,1.047,23.304,7,38.0,1
8.35,20.196,8.863,0.01,37.305,7,42.0,1
1.082,16.526,36.602,0.234,54.546,3,29.0,1
1.57,2.825,0.482,1.191,6.067,2,3.0,0
0.029,0.131,0.0,0.0,0.161,0,1.0,0
2.69,22.826,31.074,1.228,58.144,6,43.0,1
2.876,6.915,5.294,0.755,15.939,5,17.0,1
3.314,1.919,0.048,1.132,6.378,2,5.0,0
9.658,34.547,27.845,1.485,73.806,3,30.0,1
3.556,31.508,33.886,1.884,70.856,8,51.0,1
0.009,0.075,0.0,0.0,0.013,0,0.0,0
0.075,0.242,0.0,0.0,0.266,0,0.0,0
2.31,21.108,8.053,2.839,34.694,4,35.0,1
7.315,15.635,13.067,3.384,39.213,9,44.0,1
5.087,18.943,10.872,2.003,36.927,4,24.0,1
0.025,0.188,0.0,0.0,0.252,0,2.0,0
9.736,34.398,33.938,2.808,80.851,5,48.0,1
3.059,31.856,20.141,1.455,56.285,3,44.0,1
0.201,0.393,0.0,0.029,0.618,1,3.0,0
0.186,0.897,0.0,0.142,1.253,2,2.0,0
0.056,0.32,0.122,0.0,0.507,0,1.0,0
7.434,26.069,24.127,2.278,59.862,4,17.0,1
3.258,1.575,0.409,0.208,5.55,1,5.0,0
2.489,6.419,19.312,0.579,29.002,6,46.0,1
